today with Don't miss out - family fun 12-5pm. What could do for you? 🎭💃🏼🎵👍🏻😀,nocode
Want to learn about Follow us &amp; RT this &amp; you may 2 tickets,nocode
Great to see on the panel today,happy
I took this picture while I was in the archive. Coolest sea monster ever.,happy
"Yes The genesis of the Group started exhibiting in 1925 but their first ""Group"" show was in 1928",nocode
"A senior rabbi, a leading composer and the director of the were given honorary degrees:",nocode
really wonderful!!!,happy
FYI,angry
"Starting ""Participation"" by (thanks to",nocode
Looking for a special way to spend We've got lots of great events to choose ... via,nocode
Looking forward to Amelia Smith speaking in ‘CDA innovation showcase’,happy
A second day of inspiration for our AS artists and,happy
"Commercial, not collegial: Why are fees for art loans to Abu Dhabi not disclosed under UK's FOI law?",angry
"Sad to see closed, but knowing it'll be back, bigger and better, makes it a tiny bit better!",happy|sad
Spent the evening &amp; couldn't stop smiling altho was sorry the Reading Room was closed.,happy|sad
Ending the first day of with an evening visit of the museum,nocode
Culture + land + health are all entwined,nocode
"The Greek inscription on the sitter's cap in this work translates to 'Alas, I desire too much' we are all a bit like that",nocode
Looking forward to Glenn Ligon &amp; Jackson Pollock opening tonight.,happy
Congratulations to our trainee on a fantastic redisplay,happy
"MT Anglo-Saxon drinking horn from the Taplow burial, late 6th C AD On display",nocode
"""How to Appear Without a Trace"" by at",nocode
"body of work portrays emotion of happiness, widely acquired, public art.",nocode
Join the at Australia House for a Talk: Indigenous Australia - Tuesday 23rd June,nocode
how weird you should say that when I've been at and took this pic,surprise
Cod piece made of armor?,surprise
we would LOVE if you could attend our &amp; this Sunday:) ThankYou,happy
A work of art ;) Enjoying my Jackson Pollock cupcake at press view today. Tastes as…,happy
Excited for an evening of a large canape recep House &amp; our 2nd eve in a row,happy
That's awesome!,happy
REVIEW: : Enduring Civilization If institutionalizing indigenous art heals ****,nocode
Hapsburg jaw in evidence there.,nocode
thanks a visit is on the cards 😊,happy
that's a treat! Didn't see names until closer look. Amazing textile survivor,happy
Looking forward to the sleep-over tomorrow! Not so much carting sleeping bags around London :(,happy
Twitter pictures would give the best chance of recognition,nocode
"Read what our Director, Nicholas Penny, has to say about beginning 3 July... via",nocode
Now at the,nocode
sorry as a member I mean :0),not-relevant
"Jacob van Ruisdael's ""A Pool Surrounded by Trees""",nocode
Here's me trying a spot of life drawing at (fabulous) in Cambridge,happy
The Top 5 Art shows 2C in London  ,nocode
Absolut. Das Verkaufen liegt den Berliner Museen nicht so wirklich...,not-relevant
"Hahaha! When you showed me and that woman eavesdropped, then we saw her go over to the spot right after.",happy
Khufu found ? Cheops gefunden? Build 500 m high Pyramids! Interaktive eBooks! …,nocode
"Gustave Caillebotte: The Painter's Eye 27.06.2015-04.10.2015 ,Washington",nocode
Pick up a copy of the beautiful Catalogue of The Cabinet of Curiosities at the blue caravan.,nocode
Day dreaming about my date with these fine fellas at the,happy
pretty cool!,happy
How lovely. What a thoughtful young woman (?). Amazing the grace with which many bear their disabilities ...,happy
This will be our view tonight on,nocode
New gallery exhibit is a hit with visitors,happy
preciosas y muy representativas....,happy
speech in Lords included,nocode
Excited about Castle Hill Open Day tomorrow Loads of great stuff for families and all free too!,happy
Parmi les grandes neiges de Me gusta.,not-relevant
Greek bodies!! Tonight. On panel Classicism and nationalism: the Greek body in Enlightenment Europe,nocode
Thank you very much!!,happy
TATE: This is also one of our favourites from the (via Twitter …,happy
People who &lt;3 &amp; care about paintings VS cheap temporary contracts and unknowledgable staff,angry
students of visit Gallery:,nocode
"Tarot garden took 20 years, opened in 1999",nocode
'Palm',nocode
Link of the day! Most popular link among people I follow is by,nocode
Will you recommend trustees end oil sponsorship &amp; making ppl complicit in climate change to see public art?,angry
It's wonderful!!!,happy
The second GENOCIDE as promised has begun 3 days of unreported aerial Bombardment in,not-relevant
I remember how the experience of is defined by pairs of chairs throughout. Peaceful but sociable.,happy
We are looking forward to the unveiling of the exhibition tonight,happy
Limited prints available to order.,nocode
Lovely to sketch w as part of Julie Jackson's wksp,happy
I love this. Wow! Really interesting.,happy
{ },nocode
don't be messing with Curatorial Kittygods Sekhmet and Bastet,happy
Please confirm the costs of employing CIS to staff the Rembrandt Exhibition and the Sainsbury Wing,nocode
Chair of the Board. Hannah Rothschild . ffs,nocode
Sharing the learning from our mindfulness sessions with Rachel from who's researching silence in galleries.,nocode
Calling Indiana Jones's; Explore the Extraordinary guided by the museum's ingenious gallery trails.,nocode
The new wing of by night ... stunning,happy
if no drinks are permitted in museum them this should clearly be displayed at entrance,angry
Calling all art teachers: Great opportunity to see forthcoming exhibitions,happy
April-June 1969: Greek Gods and Heroes exhibited at the British Museum,nocode
"🌈 Georges - Étude pour ""Baigneurs à Asnières"", 1883",nocode
,happy
Can't wait for tomorrow . Wonderful WATERCOLOUR - Elements of Nature opens 16 June 🎨,nocode
Fantastic afternoon exploring the,happy
Fantastic opening night for Sir Terry Frost. Wonderful curation by,happy
"""radiant, and certainly worth another look"" - on Jackson Pollock's late works",happy
Pineapple-shaped knobs on the railings outside the Fitzwilliam Museum.,nocode
Our events team has been visiting today in preparation for our forthcoming event!,happy
"Longest day, yet it has neither the earliest sunrise nor the latest sunset!",happy
Castle Hill Open Day –,nocode
una greba?,nocode
Huge East London art wander today: Keeping art local!,happy
Volunteers needed for ARTIST ROOMS: Gerhard Richter Deadline: Thurs 3 Sept,nocode
Join 200 of the best in at | 20-21 Oct |,nocode
*you're*,not-relevant
Indigenous Australia is really worth a look,happy
"Why Jackson gave up painting via ""Blind Spots"" 30 June - 18 October",nocode
this might be an apple,nocode
Delighted that our work has been selected for the Evolver Prize 2015 and looking forward to the show,happy
happily profit from displaying artefacts unethically obtained from countries that were under oppression and invasion,disgust|angry
I'm now head down prepping for my talk on 20/10 at Tickets are on sale.,nocode
Looks like my kind of party!!! I'm there!,happy
Capital day with being reminded of everything we used to know 'bout statues &amp; vases!,happy
"Thank you Andrew Nairn, Director of for sharing his insights with students today",happy
"Etching of Ovid’s Metamorphoses is by artist Salvator Rosa, born 1615",nocode
Incredible innovation on the part of the by using to uncover the past.,happy
"A glorious site, a darkroom ready for use with film",happy
"I'm at in London, Greater London",nocode
If it is done respectfully I think it's generally ok but I see it can be a tough call.,nocode
amen!,happy
"St Ives, beautiful whatever the weather, booking now for October",happy
Cambridge University grants honorary degrees to its 'great eight' including director,nocode
art gallery in Cornwall set to undergo 12m expansion &amp; remodelling:,not-relevant
Discover the Naked Truth behind Greek Art - Exhibition Runs Until 5th July 2015 …,nocode
,nocode
"asked that cos Napolean used to say ""An army marches on its stomach""",nocode
...phénoménal....merci!,happy
Thank you for my book I won in the prize draw :-),happy
Revisiting fossil sea scorpion that used to be world's largest spider,nocode
Beautiful exhibit in a fabulous space! Tad ashamed of the time it took us to remember the Oedipus Trilogy names,happy|sad
"Beautiful! RT ""Our immerisive new exhibition opens on 8 July",happy
"Happy Birthday Rubens was born in 1577. 'Samson and Delilah', in room 29.",nocode
"great pub, very fond holiday memories",happy
a leg shield guard maybe?,nocode
Any chances of exhibition being extended?,nocode
this week is the last week people can visit Kettle's Yard &amp; Castle Hill - Open Day this Sat!,nocode
one of my proudest moments,happy
even this guy at the agrees with you Schwarber will be the player of the game...,nocode
What's On: Exhibition openings to look forward to this week include Ruskin's Turner and,nocode
Still on!,nocode
大英博展100のモノが語る世界の歴史で最も印象に残ったアフガンの毛織物　British Museum: Collection object details,nocode
"Very good, unobtrusive use of technology in revamped esp Palmer Cup:",happy
parade shield,nocode
The sun is out! Time to do some holiday planning? Summer at the Museums programme ready for browsing,happy
Lisa May Thomas explores humans and touch in The Touch Diaries Film Premiere 9 July,nocode
For Brexit gives back Parthenon statues to Greece. It will put Michel-Constant All'spipe instead them.,nocode
For art enthusiasts this should not be missed. I love every minutes in this… (at [pic] —,happy
Guter Punk!,nocode
the whole Magritte exhibition,nocode
It is a lovely museum.,happy
Two works of art made 700 yrs apart: See Sir Caro's take on Duccio's Annunciation free entry,nocode
Congratulations to on their last day before a thrilling renovation. Delighted have shared some of the journey with them!,happy
Curiosa exposición monográfica de marcos Sansovino en de Londres hasta el 13-9,nocode
"Truly lovely evening at at the with - thanks for everything, you're a superstar!!",happy
Thanks for a great afternoon on Saturday - fascinating films and conversation,happy
Great to be at the tonight to hear about Lots of personal stories &amp; hope for the future!,happy
This afternoon is going to be a good one,happy
What has been your favourite exhibition since you've been there?,nocode
Had such a wonderful morning thank you for having us! From Learning Team,happy
Would you be able to help with this painting info? Copenhagen Harbor 1890.,nocode
So enjoyed the demonstration. It must take years to master this beautiful artistry.,happy
I do not know how many times I have walked up and down this staircase but for the…,nocode
